"","word","positive","negative","freq","idf"
"11148","agm",0.01,0.344,985,3.96581521573922
"11149","continue",0.002,0.336,2848,2.4156507974894
"11150","extended",0.004,0.338,644,3.83945231259331
"11151","filing",0.018,0.352,133,5.34803625147148
"11152","fosen",0,0.334,51,6.94134478197569
"11153","shut",0,0.334,93,6.01708588045236
"11154","unable",0.008,0.344,64,6.0330862217988
"11155","parks",0.002,0.338,163,5.8697611656955
"11156","appropriate",0.006,0.342,162,5.12326800443026
"11157","asked",0.002,0.34,223,4.78958257871623
"11158","barmen",0.004,0.342,52,6.94134478197569
"11159","bmo",0,0.338,50,7.1644883332899
"11160","bridge",0.002,0.34,139,5.59587241537606
"11161","proximity",0.036,0.374,431,5.13634008599762
"11162","helgeland",0,0.34,85,6.79292477685742
"11163","advokatfirmaet",0.002,0.342,231,4.81788635487908
"11164","age",0,0.34,140,5.29268615638831
"11165","brookpartridge",0.022,0.362,22,7.06917815348558
"11166","entail",0.002,0.342,67,5.95552798745293
"11167","hugh",0.022,0.362,22,7.06917815348558
"11168","indicate",0,0.34,129,5.33993904123886
"11169","mcalister",0.022,0.362,22,7.06917815348558
"11170","petrobras",0.042,0.382,320,5.11036459959436
"11171","border",0,0.34,47,6.35355811707357
"11172","pkgproximarcom",0,0.34,12,7.67531395705589
"11173","accumulated",0.004,0.346,148,5.59587241537606
"11174","bluetooth",0.004,0.346,102,5.70587331059038
"11175","harvest",0,0.342,778,4.39816922406372
"11176","facilitate",0.002,0.344,361,4.30801812706942
"11177","faburel",0,0.342,29,7.06917815348558
"11178","reflected",0,0.342,143,5.21857818423459
"11179","settle",0.004,0.346,93,5.72940380800058
"11180","transit",0,0.342,159,5.39804667204614
"11181","column",0,0.344,56,6.47134115272996
"11182","break",0,0.344,74,5.91172536479453
"11183","impact",0.008,0.352,1132,3.39402889218354
"11184","honor",0.042,0.386,75,6.47134115272996
"11185","impacted",0,0.344,220,4.91319653468341
"11186","paris",0.008,0.352,170,5.21857818423459
"11187","refer",0.01,0.354,672,3.68324824395421
"11188","releasing",0,0.344,34,6.63386008222773
"11189","romania",0,0.344,56,6.72623340235875
"11190","valuecreating",0,0.344,23,7.02472639091474
"11191","philippines",0,0.346,148,5.59587241537606
"11192","correction",0.002,0.348,129,5.59587241537606
"11193","delays",0.01,0.356,109,5.61692582457389
"11194","kragh",0,0.346,33,6.66371304537741
"11195","latin",0.036,0.382,137,5.5550504208558
"11196","message",0.01,0.356,126,5.4417217355488
"11197","notifications",0,0.346,131,5.33993904123886
"11198","presently",0.048,0.394,55,6.20897688826247
"11199","refractory",0.002,0.348,74,6.49665896071425
"11200","norwayzenithenergyca",0,0.346,15,7.76232533404552
"11201","fit",0.002,0.35,264,4.69216046570876
"11202","tested",0.006,0.354,171,5.15627430089843
"11203","yesterday",0,0.348,135,5.30819034292428
"11204","triggering",0,0.348,23,7.02472639091474
"11205","documentation",0.014,0.364,269,4.69216046570876
"11206","updated",0.02,0.37,598,3.92973915926541
"11207","discontinue",0,0.352,38,6.63386008222773
"11208","concurrently",0,0.352,40,6.47134115272996
"11209","place",0,0.352,2285,2.51721697128318
"11210","instead",0,0.354,111,5.46887272461475
"11211","measured",0.044,0.398,127,5.4240221584494
"11212","hotel",0,0.354,590,4.00112521835196
"11213","dated",0.004,0.358,1373,3.05936869789984
"11214","investors",0.006,0.36,1706,2.90040099648071
"11215","soc",0.008,0.362,131,6.57670166838778
"11216","stålen",0,0.356,78,5.97056586481747
"11217","knows",0,0.356,53,6.20897688826247
"11218","frigates",0,0.356,19,7.38763188460411
"11219","digi",0,0.356,79,6.3315792103548
"11220","divestment",0,0.356,158,5.34803625147148
"11221","constitute",0.01,0.366,600,4.02682256384724
"11222","prospect",0.002,0.358,146,5.39804667204614
"11223","underwritten",0.01,0.366,79,5.92611410224663
"11224","charges",0,0.358,83,6.09977759629747
"11225","mill",0.024,0.382,484,4.93986478176557
"11226","continuing",0.004,0.362,1014,3.28086480238345
"11227","plc",0.01,0.368,755,3.77165920129826
"11228","super",0,0.358,42,6.66371304537741
"11229","protects",0.04,0.4,44,6.39902049115033
"11230","audit",0,0.36,164,5.26987147862214
"11231","terminate",0.044,0.404,116,5.5651007567093
"11232","stand",0,0.36,102,5.64936110032704
"11233","concession",0.024,0.384,219,5.06035417901969
"11234","accountants",0,0.36,24,7.06917815348558
"11235","assuming",0.02,0.38,113,5.61692582457389
"11236","event",0.01,0.37,1315,3.3336753832873
"11237","handover",0.142,0.502,67,6.22839497411957
"11238","resignation",0.002,0.362,149,5.33993904123886
"11239","silicones",0,0.36,59,6.90212406882241
"11240","simsports",0,0.36,35,7.85763551384985
"11241","disappointing",0,0.36,25,7.02472639091474
"11242","impacting",0.006,0.368,46,6.44664854013959
"11243","underwriting",0,0.362,69,6.57670166838778
"11244","medistim",0.066,0.428,332,6.24819760141575
"11245","followed",0,0.362,715,3.62934297911801
"11246","primary",0,0.362,931,3.63226268922134
"11247","shipbuilding",0.002,0.364,226,5.01855705034123
"11248","optimise",0.002,0.366,78,5.91172536479453
"11249","mexico",0.034,0.398,331,4.74857455498885
"11250","sec",0,0.364,67,6.63386008222773
"11251","wish",0,0.364,472,4.07117573139705
"11252","paradigme",0.172,0.536,58,6.90212406882241
"11253","skullerud",0,0.364,26,7.67531395705589
"11254","mariner",0,0.366,41,6.82801609666869
"11255","coronary",0,0.366,34,7.52116327722863
"11256","news",0,0.366,398,4.2965894312458
"11257","lower",0.012,0.378,911,3.64699049593159
"11258","bristolia",0.014,0.38,49,6.72623340235875
"11259","covenant",0.062,0.428,102,5.85615551363972
"11260","thirdquarter",0.012,0.378,26,7.1644883332899
"11261","bolig",0,0.368,535,5.35619956211064
"11262","discovery",0.004,0.372,525,4.44319290543767
"11263","numbers",0,0.368,552,3.93764433877252
"11264","nykd",0.018,0.386,51,6.86438374083956
"11265","percentage",0,0.368,402,4.44319290543767
"11266","resolutions",0,0.368,658,3.82516635534583
"11267","staff",0.002,0.37,340,4.4868973396724
"11268","hanøytangen",0,0.368,40,7.32700726278768
"11269","import",0,0.368,35,6.75902322518174
"11270","angeles",0.006,0.376,88,6.0330862217988
"11271","offsetting",0.002,0.372,71,6.37603097292563
"11272","zenith",0.176,0.546,1102,5.16300833307978
"11273","christiansen",0.032,0.402,44,6.57670166838778
"11274","constructive",0.07,0.44,107,5.5550504208558
"11275","crew",0.002,0.372,245,5.04222679442714
"11276","deleted",0,0.37,31,6.72623340235875
"11277","mmboe",0,0.37,121,6.37603097292563
"11278","outlook",0.016,0.386,706,3.90063914277897
"11279","pdr",0,0.37,22,7.59527124938236
"11280","prevailing",0,0.37,91,5.72940380800058
"11281","usb",0,0.37,37,6.75902322518174
"11282","vested",0,0.37,119,5.92611410224663
"11283","injuries",0,0.37,26,6.98216677649595
"11284","sessions",0,0.37,36,6.79292477685742
"11285","argentine",0,0.372,38,6.52263444711751
"11286","remarks",0,0.372,76,6.22839497411957
"11287","bypass",0,0.372,36,7.21578162767745
"11288","johnsen",0.002,0.374,75,6.26840030873327
"11289","apply",0,0.372,266,4.64679186067891
"11290","bryggetorget",0,0.372,187,4.92911198998931
"11291","study",0.11,0.482,1357,3.86127135998795
"11292","nontransferable",0.018,0.39,32,6.69448470404417
"11293","los",0.01,0.384,98,5.92611410224663
"11294","thousand",0.012,0.386,453,4.81311307612642
"11295","flights",0,0.374,286,5.4417217355488
"11296","written",0,0.374,254,4.92911198998931
"11297","authoritys",0,0.374,29,7.02472639091474
"11298","aviation",0,0.376,175,5.45069040553156
"11299","customercentric",0,0.376,33,6.82801609666869
"11300","ear",0,0.376,48,6.98216677649595
"11301","eurobonus",0,0.376,55,6.75902322518174
"11302","hauge",0,0.376,36,6.86438374083956
"11303","boe",0,0.378,138,5.84273249330758
"11304","unprecedented",0.012,0.39,84,5.79077275437687
"11305","enclosure",0,0.378,33,7.11569816912047
"11306","resolves",0,0.38,30,6.94134478197569
"11307","trustee",0,0.38,189,5.38953598237823
"11308","interface",0.018,0.398,298,4.52186593751015
"11309","joined",0.016,0.396,310,4.53259949315326
"11310","passenger",0.098,0.478,420,4.88722104828015
"11311","ferd",0,0.38,41,7.52116327722863
"11312","sitc",0,0.38,44,7.38763188460411
"11313","relationsreports",0,0.382,19,7.21578162767745
"11314","seller",0.008,0.39,181,5.38953598237823
"11315","intercontinental",0.002,0.384,120,5.85615551363972
"11316","consider",0.008,0.39,334,4.39189961105012
"11317","recycling",0.024,0.406,1061,4.31378183178617
"11318","ahts",0.01,0.392,153,5.50626025668637
"11319","lowered",0.004,0.386,24,6.98216677649595
"11320","oshaughnessy",0,0.382,33,7.32700726278768
"11321","toll",0.02,0.402,503,5.5550504208558
"11322","powers",0.004,0.388,76,6.44664854013959
"11323","routes",0.054,0.438,397,5.21857818423459
"11324","successfully",0.002,0.386,992,3.36787617937308
"11325","pricewaterhousecoopers",0,0.386,71,5.91172536479453
"11326","attracted",0,0.386,56,6.15288742161142
"11327","brasil",0.036,0.422,85,6.04934674267058
"11328","consequence",0,0.386,242,4.7178028963221
"11329","conversion",0.038,0.424,1040,3.82162652864071
"11330","expectation",0.056,0.442,85,5.8697611656955
"11331","revert",0.002,0.388,53,6.18992869329177
"11332","sinopec",0.008,0.394,44,7.11569816912047
"11333","skandi",0.038,0.424,390,5.04823281848735
"11334","hpc",0.108,0.494,109,6.13486891610874
"11335","surgery",0.066,0.454,129,6.06587604462179
"11336","adopted",0,0.388,618,3.80237834033579
"11337","primarily",0.004,0.392,531,4.01175231092625
"11338","vwap",0.002,0.39,54,6.42255098856052
"11339","mastercard",0.03,0.42,79,6.17123656027962
"11340","older",0.004,0.394,47,6.44664854013959
"11341","clearance",0,0.39,66,6.13486891610874
"11342","ending",0,0.39,104,5.63843202979485
"11343","adverse",0,0.39,63,6.09977759629747
"11344","grounds",0,0.39,36,6.63386008222773
"11345","join",0.01,0.4,760,3.68787431234299
"11346","lcbbalticseano",0,0.39,30,6.75902322518174
"11347","newbuildings",0,0.39,116,5.66041093651363
"11348","note",0,0.39,689,3.87608644577309
"11349","awdr",0,0.39,15,7.52116327722863
"11350","gse",0,0.39,17,7.67531395705589
"11351","bwo",0,0.392,61,7.11569816912047
"11352","likely",0,0.392,265,4.65488907091153
"11353","review",0.018,0.41,651,4.06439604441167
"11354","sole",0.002,0.396,336,4.43990883023648
"11355","sent",0,0.394,766,3.58235924912285
"11356","head",0,0.394,2521,2.57392429969117
"11357","calling",0,0.394,182,5.11679548992465
"11358","investigations",0.042,0.438,66,6.37603097292563
"11359","resolve",0.002,0.398,168,5.09762557381693
"11360","foss",0,0.396,39,6.90212406882241
"11361","phd",0.004,0.4,138,5.50626025668637
"11362","organizations",0.006,0.402,379,4.43012082387032
"11363","applicable",0.014,0.41,441,4.2965894312458
"11364","macroeconomic",0.018,0.414,44,6.47134115272996
"11365","participation",0,0.396,438,4.15880572888274
"11366","pará",0,0.398,39,7.32700726278768
"11367","desktop",0.136,0.534,105,6.57670166838778
"11368","edt",0,0.398,66,6.17123656027962
"11369","highperformance",0,0.398,68,6.06587604462179
"11370","holder",0.012,0.41,210,4.96172357557807
"11371","allotment",0.008,0.408,54,6.57670166838778
"11372","teu",0,0.4,45,6.57670166838778
"11373","asset",0,0.4,921,3.66798077182342
"11374","income",0.012,0.412,745,4.03992318789294
"11375","mutually",0,0.402,69,5.98583333694826
"11376","huddlylillebyfrischno",0,0.402,20,7.1644883332899
"11377","email",0,0.402,4096,2.15953582232914
"11378","materials",0,0.402,851,3.8322838231147
"11379","mulholland",0,0.402,35,6.98216677649595
"11380","uncertainty",0.006,0.408,245,4.85195290944269
"11381","enduser",0.024,0.426,73,6.0330862217988
"11382","summoned",0.012,0.416,67,5.97056586481747
"11383","pool",0,0.404,259,5.17661398513556
"11384","targets",0.004,0.408,723,3.76329095162775
"11385","hsseq",0.008,0.412,64,6.00133752348422
"11386","resulted",0.002,0.408,262,4.68375705491238
"11387","exercised",0.002,0.408,706,3.98020395319132
"11388","psv",0.024,0.43,306,4.78032325330343
"11389","slower",0.012,0.418,30,6.86438374083956
"11390","unanimous",0,0.408,30,6.79292477685742
"11391","gustafson",0,0.408,62,6.17123656027962
"11392","stop",0.012,0.42,202,4.93986478176557
"11393","rules",0,0.408,274,4.73968560757161
"11394","incident",0.076,0.484,129,5.97056586481747
"11395","luxembourg",0.09,0.498,436,4.23596480942936
"11396","oversubscription",0,0.408,76,5.89754072980258
"11397","unaudited",0,0.408,148,5.28502328364274
"11398","nrbe",0,0.408,29,7.59527124938236
"11399","reflects",0,0.41,234,4.79892844113447
"11400","exit",0,0.41,66,6.24819760141575
"11401","industrier",0.02,0.43,146,5.75350135957964
"11402","space",0.048,0.458,566,4.13677301388286
"11403","fire",0.01,0.42,83,6.35355811707357
"11404","night",0,0.41,30,6.82801609666869
"11405","investorrelationsasetekcom",0,0.41,11,7.76232533404552
"11406","achievements",0,0.412,73,5.91172536479453
"11407","circumstances",0.016,0.428,88,5.76577145217145
"11408","communicate",0,0.412,75,5.84273249330758
"11409","remains",0.002,0.414,726,3.68324824395421
"11410","unsecured",0,0.414,638,3.86311128690996
"11411","inventory",0.004,0.42,105,5.74137999904729
"11412","therefore",0,0.416,774,3.58375103779567
"11413","issues",0,0.416,531,4.12713438504509
"11414","full",0,0.416,2201,2.68092096906106
"11415","objective",0,0.416,310,4.51831353590578
"11416","safe",0.13,0.548,1509,3.42562894687094
"11417","kindly",0,0.42,73,5.88355448782784
"11418","elkem",0.042,0.462,342,5.72940380800058
"11419","allocation",0.032,0.452,672,4.16875605973591
"11420","beauty",0.004,0.424,184,5.84273249330758
"11421","expects",0.008,0.428,893,3.50478025647625
"11422","sparebanken",0,0.42,813,4.34609007501883
"11423","criminal",0.128,0.548,118,6.17123656027962
"11424","licence",0.044,0.464,366,4.92911198998931
"11425","possible",0.002,0.422,1463,2.98320184093399
"11426","postponed",0,0.42,84,5.76577145217145
"11427","reason",0,0.42,153,5.14294077002897
"11428","servers",0.016,0.436,137,5.37272886406185
"11429","enrollment",0,0.422,114,6.13486891610874
"11430","synthetic",0,0.422,165,5.49678151273183
"11431","pdf",0,0.422,146,5.30040820248222
"11432","ukraine",0.008,0.43,150,5.76577145217145
"11433","resign",0,0.422,144,5.24756572110784
"11434","sbx",0.008,0.43,56,6.66371304537741
"11435","sample",0.042,0.466,58,6.37603097292563
"11436","proposals",0,0.424,758,3.57404895198922
"11437","astkol",0,0.424,16,7.38763188460411
"11438","raise",0.002,0.426,205,5.07262427161151
"11439","satellites",0.146,0.57,87,6.79292477685742
"11440","byelaws",0,0.426,33,7.06917815348558
"11441","tolling",0.004,0.43,93,6.01708588045236
"11442","certificate",0,0.426,352,4.7178028963221
"11443","excluding",0,0.426,822,3.5034940826655
"11444","endúrs",0.006,0.432,35,7.26984884894773
"11445","looking",0.002,0.428,1147,3.24152538782342
"11446","etholmidsoe",0.002,0.43,39,6.66371304537741
"11447","gas",0.034,0.462,5141,2.27903840461679
"11448","post",0,0.428,357,4.35810223146683
"11449","cumulative",0,0.43,30,6.79292477685742
"11450","asas",0,0.43,754,3.68632991049162
"11451","binding",0.04,0.47,180,5.10397480149558
"11452","highlighted",0,0.43,36,6.57670166838778
"11453","liability",0.012,0.442,221,5.00692901234611
"11454","attendance",0.004,0.436,442,4.33422049946344
"11455","positions",0,0.432,923,3.56717607270146
"11456","comment",0,0.434,98,5.58550962834051
"11457","stakeholders",0.014,0.448,445,4.19151304685853
"11458","zephyrus",0.042,0.478,77,6.42255098856052
"11459","court",0.104,0.54,685,4.48346680457561
"11460","italian",0.02,0.456,250,5.05427513294331
"11461","preference",0,0.436,289,5.82948726655756
"11462","result",0.006,0.444,1828,2.85100824115113
"11463","tight",0,0.438,78,5.8035117801543
"11464","tsxv",0.08,0.52,56,6.31007300513383
"11465","candidate",0.006,0.446,236,4.93447393313069
"11466","file",0,0.44,92,5.85615551363972
"11467","occurred",0,0.44,49,6.289019595936
"11468","checkpoint",0.024,0.466,126,6.11716933900934
"11469","notos",0.086,0.528,65,6.44664854013959
"11470","ritu",0.026,0.47,90,6.06587604462179
"11471","attend",0,0.444,564,3.94761451109237
"11472","diluted",0.012,0.456,49,6.3315792103548
"11473","vessel",0.034,0.478,3667,2.78058845423434
"11474","bøyla",0.038,0.482,37,7.26984884894773
"11475","negotiations",0.032,0.478,284,4.79424459182204
"11476","hours",0.002,0.448,629,3.96990520099075
"11477","attachments",0,0.446,334,4.38877948371388
"11478","gbp",0,0.448,81,6.3315792103548
"11479","updates",0.004,0.452,190,4.97843705655181
"11480","auction",0,0.448,81,6.13486891610874
"11481","moehler",0.006,0.454,30,6.75902322518174
"11482","shall",0.014,0.462,1222,3.39749109991201
"11483","subscriptions",0,0.448,341,4.44979358946902
"11484","tanjamoehlernextbiometricscom",0.006,0.454,30,6.75902322518174
"11485","deadline",0.002,0.452,233,4.88210594761338
"11486","overall",0,0.45,864,3.53881495507976
"11487","berger",0,0.45,106,5.69431248818931
"11488","simply",0,0.452,45,6.49665896071425
"11489","signature",0,0.452,56,6.24819760141575
"11490","andfjord",0.006,0.458,223,6.86438374083956
"11491","dwt",0,0.452,132,5.61692582457389
"11492","press",0,0.452,2402,2.49306235152475
"11493","zename",0.068,0.52,128,5.79077275437687
"11494","inclusion",0.008,0.462,111,5.64936110032704
"11495","bangladesh",0,0.454,73,6.20897688826247
"11496","brazilian",0.024,0.478,234,5.30040820248222
"11497","determine",0,0.454,164,5.12326800443026
"11498","malignant",0.01,0.464,96,6.08268316293817
"11499","nykode",0.132,0.586,277,6.75902322518174
"11500","versus",0.004,0.458,198,5.24023968101577
"11501","kingdom",0,0.456,606,3.89872892252285
"11502","bondholders",0.07,0.526,868,4.24942396280337
"11503","announcements",0.002,0.458,464,4.07800169646745
"11504","liquidity",0.066,0.522,521,4.21479999823732
"11505","risks",0.01,0.466,396,4.22268440176147
"11506","considered",0,0.458,630,3.7989181292709
"11507","offeror",0,0.458,271,6.24819760141575
"11508","astrazeneca",0,0.46,23,7.1644883332899
