"word","positive","negative","freq","idf"
"bottom",0.004,0.136,113,5.72940380800058
"medistims",0,0.132,49,6.90212406882241
"abovementioned",0.002,0.134,121,5.38953598237823
"activities",0.01,0.142,1835,2.83047091780238
"cleanbus",0,0.132,20,7.67531395705589
"fitted",0.012,0.144,51,6.289019595936
"maintained",0,0.132,139,5.3160335203853
"mrs",0,0.132,57,6.44664854013959
"otello",0.158,0.29,175,6.37603097292563
"terminal",0,0.132,215,5.25494582840546
"xiaomi",0.04,0.172,98,6.94134478197569
"defend",0,0.132,17,7.38763188460411
"suffered",0,0.132,30,6.82801609666869
"panoro",0,0.132,1083,4.7178028963221
"practice",0.004,0.138,210,5.01855705034123
"directive",0,0.134,137,6.15288742161142
"mode",0,0.134,143,5.24756572110784
"presenter",0.042,0.176,77,6.17123656027962
"eirikunderthunnextbiometricscom",0.036,0.17,43,6.39902049115033
"induced",0.058,0.192,78,5.88355448782784
"jakobsen",0.002,0.136,116,5.57525312817332
"lapse",0.012,0.146,147,5.2257466737132
"maturity",0.014,0.148,683,3.804112946148
"metre",0,0.134,44,6.69448470404417
"optimisation",0,0.134,74,5.97056586481747
"previously",0.032,0.166,1637,2.87883494327361
"purposes",0.01,0.144,612,3.83586164446258
"settlements",0,0.134,22,7.38763188460411
"shareholder",0.072,0.206,1177,3.36339688856904
"state",0.026,0.16,1276,3.25647334925929
"toward",0.014,0.148,133,5.43283278813155
"variations",0.004,0.138,32,6.75902322518174
"verdipapirsentralen",0,0.134,24,7.21578162767745
"bergenbios",0.072,0.206,41,6.90212406882241
"equaling",0,0.134,16,7.45217040574168
"platinum",0,0.134,21,7.21578162767745
"mobilizing",0,0.134,18,7.26984884894773
"vaaler",0.03,0.164,26,7.02472639091474
"randomised",0,0.134,20,7.21578162767745
"mena",0.052,0.188,41,7.06917815348558
"principles",0.018,0.154,157,5.21857818423459
"involvement",0,0.136,490,4.03772779732951
"arrive",0.002,0.138,36,6.66371304537741
"cooperating",0,0.136,67,6.00133752348422
"couple",0,0.136,74,5.89754072980258
"discretion",0.05,0.186,148,5.36443006124715
"feel",0.014,0.15,99,5.67158423711175
"metres",0.012,0.148,326,4.73527058936249
"ming",0,0.136,54,6.90212406882241
"swaps",0,0.136,69,6.52263444711751
"osezename",0,0.136,10,7.85763551384985
"inter",0.032,0.17,263,4.63476766771211
"eccs",0,0.138,208,5.76577145217145
"came",0.006,0.144,210,5.12326800443026
"cco",0,0.138,158,5.24023968101577
"forwardlooking",0,0.138,271,4.97283480100314
"repay",0.064,0.202,45,6.37603097292563
"shop",0,0.138,134,5.36443006124715
"traveling",0,0.138,14,7.67531395705589
"youth",0,0.138,34,6.66371304537741
"quieter",0,0.138,14,7.52116327722863
"kværner",0,0.138,15,7.67531395705589
"exercising",0.004,0.144,57,6.17123656027962
"refinance",0,0.14,114,5.45069040553156
"assessment",0.014,0.154,418,4.38566906129948
"cisco",0,0.14,27,7.06917815348558
"cohort",0.076,0.216,110,6.31007300513383
"commissioned",0,0.14,141,5.26987147862214
"deputy",0.012,0.152,460,4.34013767649153
"fpso",0.026,0.166,418,4.86190324029586
"harvested",0.006,0.146,94,5.84273249330758
"immunotherapies",0.054,0.194,163,5.46887272461475
"quarantine",0,0.14,16,7.38763188460411
"recording",0.03,0.17,292,4.58427150369758
"responders",0,0.14,15,7.45217040574168
"windows",0.024,0.164,75,6.17123656027962
"ministry",0.04,0.18,422,4.51831353590578
"ottesen",0,0.14,18,7.76232533404552
"licensee",0.014,0.156,16,7.52116327722863
"knutstalennextbiometricscom",0.034,0.176,141,5.21146071646572
"rasmussen",0,0.142,76,6.37603097292563
"hardware",0.012,0.154,459,4.39816922406372
"produces",0,0.142,715,3.6740598178998
"smartphone",0.056,0.198,402,4.98973661180574
"attendees",0.03,0.172,70,6.15288742161142
"download",0.022,0.164,382,4.23329458087348
"farming",0.048,0.19,1011,4.13435463301858
"nylander",0.034,0.176,41,6.79292477685742
"regards",0.002,0.144,150,5.16300833307978
"renowned",0.016,0.158,86,5.79077275437687
"singapore",0.008,0.15,728,3.83586164446258
"sms",0,0.142,19,7.45217040574168
"reserves",0.222,0.364,565,4.43990883023648
"barge",0.078,0.22,58,6.75902322518174
"widespread",0,0.142,23,7.02472639091474
"abp",0,0.144,32,6.98216677649595
"intelight",0,0.144,21,7.96299602950767
"amounting",0.014,0.158,105,5.53524779355962
"nigeria",0.112,0.256,255,4.88210594761338
"greenhouse",0.002,0.146,216,4.97843705655181
"joins",0.014,0.158,167,5.19040730726789
"biomarker",0.06,0.204,59,6.31007300513383
"drilled",0.022,0.166,284,4.93447393313069
"hereto",0.002,0.146,228,4.73087497788945
"opening",0,0.144,321,4.53259949315326
"subcontractor",0,0.144,64,6.13486891610874
"cook",0,0.146,48,6.66371304537741
"follows",0.002,0.148,860,3.46195255272848
"graham",0.028,0.174,28,7.02472639091474
"growth",0.134,0.28,6146,1.98862112649843
"implemented",0.022,0.168,452,4.16625917953732
"qasession",0,0.146,17,7.32700726278768
"recoverable",0.002,0.148,100,5.76577145217145
"servicing",0.016,0.162,95,5.69431248818931
"socar",0.198,0.344,43,6.72623340235875
"today",0,0.146,8506,1.22616088459505
"grew",0.026,0.172,159,5.34803625147148
"mab",0,0.146,77,6.66371304537741
"borge",0,0.146,20,7.52116327722863
"proposing",0,0.146,23,7.02472639091474
"posters",0.004,0.15,19,7.59527124938236
"prioritize",0,0.146,27,6.86438374083956
"scene",0,0.146,12,7.76232533404552
"odfjell",0,0.148,1067,4.44979358946902
"rejection",0,0.148,28,6.98216677649595
"verification",0.144,0.292,129,5.58550962834051
"issuing",0,0.148,145,5.28502328364274
"citys",0,0.148,23,7.06917815348558
"filling",0.004,0.152,66,6.289019595936
"intraoperative",0,0.148,23,7.85763551384985
"audited",0.01,0.158,119,5.4240221584494
"assumptions",0.084,0.232,143,5.32393869989242
"dea",0,0.148,68,6.54930269419967
"equal",0.02,0.168,635,3.89682234425227
"hercules",0.002,0.15,25,7.32700726278768
"host",0.004,0.152,573,3.86865146728557
"irinteroilno",0.036,0.184,16,7.38763188460411
"sek",0.03,0.178,770,3.96990520099075
"sustainabilitylinked",0.1,0.248,34,7.06917815348558
"scenario",0,0.148,35,6.72623340235875
"aasheim",0,0.148,30,7.38763188460411
"midapril",0,0.15,34,6.66371304537741
"stepped",0.012,0.162,44,6.42255098856052
"identify",0.034,0.184,307,4.47324525050407
"agree",0.166,0.316,77,5.85615551363972
"contributions",0.006,0.156,178,5.01272613003044
"department",0.02,0.17,430,4.33717471136087
"expenditures",0.008,0.158,62,6.17123656027962
"links",0.012,0.162,97,5.70587331059038
"norskan",0.042,0.192,41,6.79292477685742
"readiness",0,0.15,22,7.1644883332899
"reservoir",0.096,0.246,500,4.34609007501883
"variable",0.246,0.396,66,6.15288742161142
"ipilimumab",0,0.15,26,7.96299602950767
"doubling",0,0.15,35,6.60487254535448
"rsu",0.008,0.16,41,6.90212406882241
"requests",0,0.152,72,5.97056586481747
"irpexipcom",0.008,0.16,30,6.79292477685742
"might",0.006,0.158,66,6.00133752348422
"listed",0.004,0.156,5195,1.69242776572278
"articles",0.022,0.174,294,4.77114887702739
"clicking",0,0.152,43,6.39902049115033
"eam",0.28,0.432,297,5.84273249330758
"joranger",0.046,0.198,21,7.1644883332899
"page",0.022,0.174,284,4.67128288068721
"regulation",0.032,0.184,734,3.74022567869675
"smes",0,0.152,53,6.3315792103548
"sufficient",0.046,0.198,234,4.7757255440548
"unencumbered",0.048,0.2,38,6.54930269419967
"marcon",0,0.152,55,7.76232533404552
"multiclient",0.01,0.162,916,4.19921526722062
"regret",0,0.152,36,6.60487254535448
"charge",0.108,0.262,232,5.00116530762936
"classified",0.082,0.236,123,5.51582970770252
"savings",0,0.154,689,4.25758727344253
"adjusting",0.072,0.226,64,6.37603097292563
"dilution",0.02,0.174,40,6.49665896071425
"hands",0,0.154,42,6.47134115272996
"hibernia",0.002,0.156,20,7.32700726278768
"interested",0.024,0.178,117,5.4240221584494
"leads",0,0.154,133,5.33993904123886
"mature",0.028,0.182,128,5.34803625147148
"oversubscribed",0.018,0.172,146,5.25494582840546
"position",0.02,0.174,3739,2.28890940352049
"window",0,0.154,43,6.39902049115033
"withdrawn",0,0.154,47,6.3315792103548
"satetraxetan",0.016,0.17,12,7.67531395705589
"colorectal",0.008,0.162,33,7.32700726278768
"accord",0,0.154,18,8.08077906516406
"purepak",0,0.154,16,8.08077906516406
"hedge",0.012,0.168,32,6.75902322518174
"residential",0,0.156,758,3.99690580280925
"actively",0.002,0.158,187,4.98973661180574
"adjustments",0.018,0.174,276,4.64679186067891
"arrange",0,0.156,118,5.39804667204614
"bookbuilding",0.008,0.164,119,5.94071290166779
"cadeler",0.032,0.188,147,6.90212406882241
"contracting",0.006,0.162,63,6.24819760141575
"included",0.002,0.158,987,3.346776007333
"montrose",0.002,0.158,16,7.59527124938236
"procedures",0.018,0.174,247,4.89753041793901
"reversed",0,0.156,29,6.98216677649595
"sealed",0,0.156,16,7.52116327722863
"slides",0.002,0.158,88,5.76577145217145
"proceedings",0.19,0.346,110,5.81641518499021
"welcomes",0.004,0.16,45,6.35355811707357
"bane",0,0.156,100,6.42255098856052
"robbana",0.112,0.268,44,7.59527124938236
"pexipcom",0.004,0.16,15,7.45217040574168
"nyse",0.05,0.208,226,4.92911198998931
"pacific",0.006,0.164,190,5.12326800443026
"passed",0.004,0.162,276,4.58806657466613
"regime",0.004,0.162,35,6.82801609666869
"replacement",0.016,0.174,157,5.20439354924263
"smidt",0,0.158,23,7.85763551384985
"submarines",0.022,0.18,32,7.38763188460411
"tenders",0,0.158,42,6.52263444711751
"yet",0.03,0.188,436,4.12953534658263
"swap",0.142,0.3,84,6.35355811707357
"krogsgaard",0.118,0.276,128,5.70587331059038
"outer",0,0.158,31,7.11569816912047
"iiia",0.01,0.168,19,7.45217040574168
"customization",0,0.158,17,7.96299602950767
"bekkelund",0,0.16,41,6.57670166838778
"drainage",0,0.16,37,6.69448470404417
"mutated",0,0.16,14,7.76232533404552
"submitted",0.002,0.162,537,3.98852000943298
"summit",0.006,0.166,64,6.35355811707357
"usbased",0.02,0.18,54,6.18992869329177
"vitro",0.134,0.294,56,6.18992869329177
"accenture",0,0.16,19,7.59527124938236
"ramzi",0,0.162,17,7.38763188460411
"referred",0.016,0.178,329,4.5544185405479
"scandinavias",0,0.162,482,3.99270411595555
"svp",0,0.162,728,3.73697364331037
"sold",0.008,0.17,1279,3.3186051303663
"stage",0.028,0.19,964,3.47811200939408
"adapt",0.024,0.186,93,5.69431248818931
"feeder",0,0.162,29,6.98216677649595
"firmly",0,0.162,44,6.39902049115033
"geological",0.06,0.222,424,4.16128404489721
"herring",0.038,0.2,61,6.72623340235875
"instrumental",0.024,0.186,134,5.30040820248222
"majority",0.024,0.186,549,3.93368393755643
"notified",0.022,0.184,227,4.75304883538377
"slide",0,0.162,118,5.51582970770252
"troll",0.038,0.2,36,7.1644883332899
"unfavorable",0,0.162,15,7.59527124938236
"center",0.146,0.308,709,4.02249355275766
"mårten",0,0.162,20,7.67531395705589
"earned",0.004,0.168,93,5.69431248818931
"enrolling",0,0.164,23,7.06917815348558
"formed",0,0.164,115,5.47808937971967
"onshore",0.108,0.272,433,4.45311034209502
"proportion",0,0.164,99,5.59587241537606
"strength",0.016,0.18,202,4.90794717879726
"thuraya",0,0.164,10,7.85763551384985
"voted",0.012,0.176,71,6.08268316293817
"aff",0,0.164,19,7.26984884894773
"utilised",0,0.164,60,6.15288742161142
"eager",0,0.166,46,6.3315792103548
"south",0,0.166,1117,3.45703249360303
"vessels",0.108,0.274,3443,2.76757308612227
"appealed",0.018,0.184,65,6.04934674267058
"approximately",0.006,0.172,5845,1.83321986660218
"baltic",0,0.166,221,5.21857818423459
"commencement",0.064,0.23,404,4.27134264851101
"efficacious",0.008,0.174,49,6.26840030873327
"kunqi",0,0.166,14,7.52116327722863
"maas",0.012,0.178,50,7.21578162767745
"minority",0.034,0.2,116,5.60634371524335
"answering",0,0.166,15,7.45217040574168
"flatby",0.002,0.168,16,7.76232533404552
"approving",0,0.166,34,6.66371304537741
"helped",0,0.168,63,6.04934674267058
"assay",0.024,0.192,43,7.02472639091474
"authorised",0,0.168,167,5.2257466737132
"islands",0,0.168,248,4.87195357614936
"need",0.012,0.18,1119,3.3228877921583
"accommodation",0.048,0.216,348,4.49379391873146
"acquiring",0.034,0.202,220,4.82750181357852
"asetekol",0.042,0.21,54,6.17123656027962
"eni",0.004,0.172,48,6.75902322518174
"implied",0.002,0.17,79,5.8035117801543
"lindtvedt",0,0.168,30,6.82801609666869
"streamlined",0,0.168,37,6.63386008222773
"pyrolysis",0.094,0.264,319,5.54510009000263
"adoption",0.044,0.214,226,4.8669157821194
"consistent",0.002,0.172,152,5.18348686442332
"diverse",0,0.17,184,4.96726375595368
"enters",0.006,0.176,85,5.76577145217145
"frontier",0,0.17,51,6.31007300513383
"renewed",0.028,0.198,175,5.13634008599762
"sellers",0.08,0.25,258,4.94528484923491
"specialises",0.002,0.172,82,5.8035117801543
"valid",0.004,0.174,238,4.74412020463947
"containerized",0.03,0.2,37,7.06917815348558
"notc",0.03,0.2,19,7.26984884894773
"compression",0,0.17,77,6.79292477685742
"entitle",0,0.172,23,7.06917815348558
"student",0,0.172,94,6.52263444711751
"parallel",0.004,0.176,218,4.86190324029586
"national",0.01,0.182,684,3.92580988112552
"cmd",0,0.172,105,6.17123656027962
"fixed",0.03,0.202,592,3.98020395319132
"foot",0.006,0.178,43,6.57670166838778
"indoor",0,0.172,204,5.95552798745293
"invited",0,0.172,285,4.60726102192228
"larger",0.006,0.178,435,4.19921526722062
"refining",0,0.172,41,6.69448470404417
"arrangement",0.05,0.224,116,5.5651007567093
"budget",0,0.174,141,5.36443006124715
"guillaume",0.05,0.224,22,7.32700726278768
"infectious",0.052,0.226,134,5.77819397217001
"put",0.034,0.208,416,4.2965894312458
"statement",0.002,0.176,732,3.7989181292709
"thorough",0,0.174,102,5.57525312817332
"dedication",0.01,0.184,119,5.38109711373236
"sunnmøre",0,0.174,49,7.52116327722863
"free",0.04,0.216,799,3.94761451109237
"cervical",0.092,0.268,111,6.01708588045236
"considers",0.064,0.24,123,5.41528847848064
"convene",0.018,0.194,46,6.3315792103548
"damages",0.012,0.188,58,6.47134115272996
"division",0.038,0.214,439,4.37026043594664
"fiveyear",0.002,0.178,186,5.10397480149558
"forum",0.012,0.188,104,6.18992869329177
"agencys",0,0.176,19,7.32700726278768
"faceto",0.004,0.18,14,7.52116327722863
"coolers",0.006,0.182,20,7.76232533404552
"configurable",0,0.178,21,7.11569816912047
"submitting",0,0.178,29,6.82801609666869
"lawsuit",0,0.178,33,6.90212406882241
"stockholms",0,0.178,29,7.38763188460411
"programme",0.012,0.19,1513,3.42325364884204
"chinese",0.002,0.18,203,5.26987147862214
"earth",0.016,0.194,42,6.57670166838778
"etap",0,0.178,27,7.11569816912047
"financials",0.066,0.244,72,6.09977759629747
"finished",0.054,0.232,228,4.93986478176557
"limassol",0.042,0.22,300,4.47324525050407
"moderate",0,0.178,74,6.09977759629747
"point",0.006,0.184,375,4.30514868464147
"practically",0,0.178,46,6.3315792103548
"presenters",0,0.178,159,5.09762557381693
"stream",0.016,0.194,183,5.14958531274764
"incidence",0.024,0.202,19,7.45217040574168
"ltds",0,0.178,23,7.02472639091474
"ass",0,0.18,22,7.11569816912047
"anticompetitive",0,0.18,19,7.38763188460411
"bjørvika",0,0.18,62,6.42255098856052
"authorisation",0.002,0.182,408,4.56179864784552
"boeing",0,0.18,139,5.88355448782784
"greatest",0,0.18,55,6.24819760141575
"prs",0.114,0.294,260,4.6795816835019
"reporting",0,0.18,601,4.01818320125654
"schorn",0,0.18,17,7.45217040574168
"technologically",0.002,0.182,20,7.1644883332899
"visibility",0.008,0.188,192,5.00692901234611
"worked",0.002,0.182,551,4.00112521835196
"yield",0.05,0.23,444,4.62288633982536
"storebø",0,0.18,21,7.11569816912047
"spike",0,0.18,21,7.45217040574168
"fulltime",0,0.182,56,6.35355811707357
"moodys",0,0.182,177,5.46887272461475
"innovations",0.048,0.23,290,5.33993904123886
"default",0,0.182,43,6.69448470404417
"derivative",0,0.182,24,7.26984884894773
"gulf",0.002,0.184,217,5.03032189192082
"hayfin",0,0.182,17,7.96299602950767
"kielland",0.046,0.228,31,7.02472639091474
"new",0.04,0.222,17724,1.02957300377696
"stadiou",0.044,0.226,17,7.32700726278768
"ultimo",0.104,0.286,53,6.31007300513383
"zach",0.034,0.216,18,7.26984884894773
"anticipation",0,0.182,19,7.26984884894773
"mapping",0,0.184,56,6.3315792103548
"elect",0,0.184,107,5.63843202979485
"spanish",0.016,0.2,128,5.72940380800058
"evaluated",0.002,0.186,95,5.63843202979485
"auditor",0,0.184,239,5.05427513294331
"detail",0,0.184,84,5.82948726655756
"exercisable",0.044,0.228,57,6.26840030873327
"exiting",0,0.184,31,6.75902322518174
"handelsbanken",0,0.184,105,5.63843202979485
"hired",0.008,0.192,50,6.289019595936
"nonrevenue",0,0.184,30,6.86438374083956
"reading",0.042,0.226,27,7.02472639091474
"sea",0.038,0.222,2035,2.91599309124054
"sparebankstiftelsen",0,0.184,53,6.79292477685742
"vlgcs",0.002,0.186,114,5.95552798745293
"organic",0.24,0.424,311,4.73087497788945
"wildcat",0,0.184,10,7.85763551384985
"miraq",0.016,0.202,48,7.85763551384985
"allotted",0,0.186,68,6.49665896071425
"mentioned",0.01,0.196,256,4.7757255440548
"subscribers",0.004,0.19,263,4.97843705655181
"authorized",0.008,0.194,195,5.07881624185943
"caledonia",0.034,0.22,67,6.24819760141575
"innovator",0.004,0.19,65,6.11716933900934
"interpretation",0.012,0.198,505,3.99270411595555
"rcf",0.072,0.258,90,6.54930269419967
"restructuring",0.108,0.294,524,4.4333728592567
"wellbeing",0.002,0.188,63,6.08268316293817
"absolute",0,0.186,24,7.06917815348558
"intensified",0.024,0.212,23,7.21578162767745
"medication",0,0.188,19,7.32700726278768
"story",0.002,0.19,64,6.15288742161142
"acoustic",0.004,0.192,72,6.18992869329177
"assessments",0.008,0.196,72,5.97056586481747
"committees",0,0.188,230,4.84701462780211
"graduate",0,0.188,40,6.52263444711751
"move",0.006,0.194,411,4.24132675257075
"program",0.044,0.232,2224,3.03493751533318
"weighted",0,0.188,302,4.54344950917732
"gear",0,0.19,69,6.26840030873327
"hereby",0,0.19,447,4.07800169646745
"cosco",0.118,0.308,111,6.289019595936
"fjordkraft",0.12,0.31,122,6.39902049115033
"gave",0,0.19,57,6.13486891610874
"home",0.002,0.192,567,4.19151304685853
"location",0.002,0.192,682,3.92777259029337
"processors",0.018,0.208,33,6.90212406882241
"raising",0.034,0.224,209,4.88722104828015
"started",0.002,0.192,721,3.70817165240667
"carton",0,0.19,14,7.76232533404552
"cmu",0,0.19,31,7.52116327722863
"enterprisegrade",0.004,0.196,17,7.32700726278768
"conducting",0.108,0.3,67,5.98583333694826
"preserved",0,0.192,43,6.39902049115033
"lorentzon",0,0.192,26,6.98216677649595
"building",0,0.192,3068,2.73605532580186
"adjustment",0.002,0.194,208,5.01272613003044
"appointed",0,0.192,1155,3.29432953196045
"eliciting",0.002,0.194,27,6.86438374083956
"follicular",0.032,0.224,29,6.86438374083956
"nevertheless",0.022,0.214,32,6.69448470404417
"select",0.03,0.222,78,5.84273249330758
"bst",0.016,0.208,43,6.42255098856052
"cdp",0,0.192,66,7.45217040574168
"clinic",0,0.192,34,6.90212406882241
"supplemental",0,0.194,30,7.02472639091474
"votes",0.132,0.326,433,4.4236483093647
"gentian",0.046,0.24,216,5.89754072980258
"associated",0.018,0.212,827,3.51643087369622
"chevron",0.05,0.244,108,6.3315792103548
"omnichannel",0.03,0.224,44,6.75902322518174
"present",0.002,0.196,1479,2.93183215527029
"relevant",0.02,0.214,997,3.47186589289713
"rooms",0.01,0.204,270,5.24023968101577
"surveys",0.046,0.24,475,4.17125918995403
"url",0.01,0.204,45,6.37603097292563
"wollebekk",0.046,0.24,33,7.06917815348558
"questback",0,0.194,61,7.76232533404552
"lechner",0,0.194,17,7.85763551384985
"person",0.006,0.202,1075,3.31540512763563
"expect",0.036,0.232,663,3.78690081726688
"immunooncology",0.016,0.212,88,5.84273249330758
"values",0.012,0.208,393,4.26857639501812
"discretionary",0,0.196,13,7.59527124938236
"changes",0.038,0.236,844,3.71450078745831
"details",0.004,0.202,1828,2.7681890393293
"express",0.012,0.21,106,5.60634371524335
"multitarget",0.008,0.206,29,6.79292477685742
